TimeStep,"Vel","Points:0","Points:1","Points:2"
0,0.011616,16.287,2.4588,7.9041
0,0.011397,16.267,2.439,7.8747
0,0.011234,16.247,2.4193,7.8449
0,0.011098,16.227,2.4002,7.8153
0,0.011005,16.206,2.3813,7.7853
0,0.010954,16.186,2.3627,7.755
0,0.01093,16.165,2.3443,7.7245
0,0.010958,16.145,2.3261,7.6937
0,0.011025,16.124,2.3081,7.6625
0,0.011141,16.103,2.2903,7.6311
0,0.011295,16.083,2.2726,7.5994
0,0.01151,16.062,2.2554,7.5677
0,0.011774,16.042,2.2383,7.5356
0,0.012081,16.021,2.2217,7.5035
0,0.012468,16.001,2.2053,7.4713
0,0.012906,15.98,2.1891,7.4391
0,0.013406,15.96,2.1735,7.407
0,0.013981,15.94,2.1582,7.3747
0,0.014645,15.92,2.1431,7.3424
0,0.015377,15.899,2.1283,7.3099
0,0.016198,15.878,2.1137,7.2768
0,0.017157,15.858,2.0994,7.2438
0,0.018173,15.837,2.0855,7.2106
0,0.019276,15.816,2.0719,7.1775
0,0.020561,15.795,2.0584,7.1439
0,0.021901,15.773,2.0451,7.1105
0,0.023344,15.752,2.0324,7.0773
0,0.024908,15.731,2.0198,7.044
0,0.026607,15.709,2.0073,7.0106
0,0.028382,15.688,1.9952,6.9774
0,0.030296,15.666,1.9832,6.9439
0,0.032303,15.644,1.9715,6.9105
0,0.03441,15.621,1.9601,6.877
0,0.036607,15.599,1.9491,6.844
0,0.038887,15.576,1.9383,6.8108
0,0.041224,15.554,1.928,6.7782
0,0.043611,15.532,1.9181,6.7457
0,0.046058,15.509,1.9084,6.7135
0,0.048556,15.487,1.8988,6.6812
0,0.051095,15.464,1.8893,6.649
0,0.053679,15.441,1.8804,6.6172
0,0.056278,15.419,1.8716,6.5855
0,0.058926,15.395,1.8629,6.5539
0,0.061601,15.372,1.8543,6.5224
0,0.064318,15.349,1.8459,6.491
0,0.067039,15.326,1.8377,6.4598
0,0.069795,15.302,1.8297,6.4291
0,0.072543,15.279,1.822,6.3985
0,0.075386,15.255,1.8145,6.3679
0,0.078191,15.231,1.8074,6.3381
0,0.081049,15.207,1.8006,6.3085
0,0.083923,15.183,1.7938,6.2793
0,0.086817,15.159,1.7875,6.2505
0,0.08977,15.134,1.7813,6.222
0,0.092761,15.109,1.7752,6.1937
0,0.095768,15.085,1.7694,6.1659
0,0.098844,15.059,1.7636,6.1382
0,0.10194,15.034,1.7579,6.1106
0,0.10503,15.008,1.7524,6.0836
0,0.10817,14.982,1.747,6.0566
0,0.1113,14.956,1.7416,6.0298
0,0.1144,14.93,1.7363,6.0034
0,0.11745,14.903,1.7311,5.9774
0,0.12044,14.877,1.7258,5.9515
0,0.12335,14.85,1.7206,5.9258
0,0.12615,14.823,1.7156,5.9008
0,0.12878,14.796,1.7104,5.8759
0,0.13125,14.77,1.7054,5.8517
0,0.13351,14.743,1.7004,5.8277
0,0.13557,14.715,1.6955,5.8042
0,0.13734,14.688,1.6906,5.781
0,0.13886,14.66,1.6855,5.7578
0,0.14006,14.633,1.6805,5.7346
0,0.14091,14.604,1.6754,5.7118
0,0.1415,14.576,1.6704,5.6893
0,0.14164,14.547,1.6655,5.667
0,0.14145,14.518,1.6605,5.645
0,0.14076,14.489,1.6557,5.6237
0,0.13973,14.46,1.6511,5.6026
0,0.13824,14.43,1.6464,5.5819
0,0.1363,14.4,1.6419,5.5615
0,0.13397,14.369,1.6374,5.5415
0,0.13113,14.338,1.633,5.5219
0,0.12793,14.307,1.6288,5.5024
0,0.12435,14.275,1.6246,5.4832
0,0.1204,14.242,1.6205,5.4643
0,0.11611,14.209,1.6167,5.4458
0,0.11149,14.175,1.6129,5.4276
0,0.10661,14.141,1.6092,5.4095
0,0.10158,14.107,1.6057,5.3924
0,0.096345,14.073,1.6023,5.3754
0,0.091144,14.038,1.5992,5.3593
0,0.085829,14.003,1.5962,5.3433
0,0.080363,13.967,1.5935,5.3274
0,0.075033,13.932,1.5909,5.3123
0,0.069725,13.895,1.5886,5.2972
0,0.064529,13.858,1.5865,5.2827
0,0.059488,13.821,1.5845,5.2686
0,0.054654,13.784,1.5829,5.2548
0,0.050056,13.746,1.5815,5.2416
0,0.045633,13.708,1.5803,5.2289
0,0.041476,13.67,1.5793,5.2164
0,0.03764,13.631,1.5785,5.2045
0,0.034083,13.592,1.5778,5.1928
0,0.030766,13.553,1.5773,5.1813
0,0.027744,13.515,1.577,5.1703
0,0.025006,13.475,1.5768,5.1596
0,0.022578,13.436,1.5767,5.1491
0,0.020386,13.397,1.5768,5.1388
0,0.018421,13.358,1.5772,5.1291
0,0.016678,13.318,1.5778,5.1195
0,0.015149,13.278,1.5787,5.1101
0,0.013839,13.238,1.5799,5.101
0,0.012691,13.198,1.5813,5.0924
0,0.011671,13.157,1.5833,5.0841
0,0.010783,13.117,1.5855,5.0759
0,0.010008,13.075,1.5881,5.0677
0,0.0093538,13.034,1.5909,5.0597
0,0.0087656,12.992,1.5941,5.0519
0,0.0082448,12.95,1.5976,5.0443
0,0.0077699,12.908,1.6014,5.0368
0,0.0073415,12.866,1.6056,5.0299
0,0.0069405,12.823,1.6101,5.0231
0,0.0065656,12.782,1.6148,5.0166
0,0.0062036,12.74,1.6199,5.0102
0,0.0058523,12.698,1.6252,5.0044
0,0.0054967,12.657,1.6309,4.9987
0,0.0051356,12.616,1.6369,4.993
0,0.0047674,12.574,1.6434,4.9878
0,0.0043861,12.533,1.6502,4.9828
0,0.0039917,12.491,1.6574,4.978
0,0.0035828,12.45,1.665,4.9734
0,0.0031649,12.409,1.6729,4.9691
0,0.0027441,12.368,1.6812,4.9651
0,0.0023462,12.327,1.6897,4.9611
0,0.0020683,12.286,1.6987,4.9575
0,0.001998,12.245,1.7079,4.954
0,0.0021893,12.205,1.7172,4.9506
0,0.0026559,12.165,1.7268,4.9472
0,0.0033883,12.125,1.7366,4.9442
0,0.0043296,12.085,1.7466,4.9412
0,0.0053913,12.045,1.7569,4.9386
0,0.0065681,12.006,1.7674,4.9359
0,0.0078634,11.967,1.7782,4.9335
0,0.0092902,11.928,1.7893,4.9313
0,0.010835,11.889,1.8005,4.9292
0,0.012489,11.851,1.8119,4.9272
0,0.01425,11.812,1.8236,4.9252
0,0.016128,11.773,1.8353,4.9233
0,0.018102,11.736,1.8472,4.9216
0,0.020183,11.698,1.8593,4.9198
0,0.022346,11.66,1.8715,4.9179
0,0.024588,11.622,1.8836,4.9159
0,0.026949,11.584,1.8958,4.9138
0,0.029355,11.547,1.9081,4.9117
0,0.03186,11.509,1.9205,4.9094
0,0.034412,11.472,1.9328,4.9069
0,0.036998,11.435,1.9451,4.9044
0,0.039656,11.398,1.9575,4.9019
0,0.042362,11.361,1.9698,4.8992
0,0.045055,11.325,1.9821,4.8967
0,0.047792,11.289,1.9944,4.8941
0,0.050558,11.253,2.0067,4.8914
0,0.053403,11.217,2.019,4.8884
0,0.056276,11.181,2.0312,4.8854
0,0.059216,11.145,2.0435,4.8823
0,0.062179,11.109,2.0557,4.8792
0,0.065212,11.073,2.068,4.8758
0,0.06829,11.037,2.0803,4.8725
0,0.071406,11.001,2.0926,4.869
0,0.074547,10.965,2.1048,4.8655
0,0.077698,10.93,2.1168,4.8619
0,0.080883,10.895,2.1289,4.8585
0,0.084078,10.859,2.141,4.8551
0,0.087276,10.824,2.1531,4.8517
0,0.09048,10.789,2.1651,4.8481
0,0.093666,10.755,2.1771,4.8448
0,0.096847,10.72,2.1892,4.8414
0,0.099995,10.685,2.2013,4.838
0,0.10306,10.65,2.2134,4.8346
0,0.10608,10.615,2.2256,4.8311
0,0.10904,10.579,2.2378,4.8275
0,0.11182,10.545,2.2498,4.8238
0,0.11447,10.509,2.2619,4.8202
0,0.11693,10.475,2.274,4.8165
0,0.11919,10.439,2.286,4.8127
0,0.12122,10.404,2.298,4.8089
0,0.12296,10.369,2.3099,4.8051
0,0.12434,10.334,2.3218,4.8013
0,0.12543,10.299,2.3337,4.7975
0,0.12622,10.264,2.3456,4.7937
0,0.12661,10.229,2.3576,4.7897
0,0.12648,10.193,2.3695,4.7856
0,0.12602,10.157,2.3814,4.7816
0,0.1252,10.121,2.3932,4.7775
0,0.12383,10.085,2.4051,4.7733
0,0.12204,10.05,2.4169,4.7692
0,0.11986,10.014,2.4286,4.7652
0,0.11731,9.9771,2.4404,4.7609
0,0.11424,9.9407,2.452,4.7566
0,0.11078,9.9041,2.4635,4.7521
0,0.10702,9.8678,2.4749,4.7476
0,0.103,9.8315,2.4863,4.7431
0,0.098638,9.7948,2.4977,4.7386
0,0.09404,9.7581,2.509,4.7341
0,0.089242,9.7214,2.5204,4.7296
0,0.084304,9.6846,2.5317,4.7251
0,0.079222,9.6469,2.5433,4.7206
0,0.074055,9.6092,2.5551,4.7161
0,0.068831,9.5712,2.567,4.7118
0,0.063594,9.5328,2.579,4.7075
0,0.058474,9.4942,2.5912,4.7034
0,0.053392,9.4551,2.6036,4.6993
0,0.048429,9.4159,2.616,4.6954
0,0.043621,9.3763,2.6286,4.6916
0,0.039181,9.3372,2.641,4.6878
0,0.034942,9.298,2.6536,4.6842
0,0.03095,9.259,2.6661,4.6807
0,0.027184,9.2197,2.6788,4.6773
0,0.02379,9.1809,2.6913,4.674
0,0.020648,9.1418,2.7039,4.6708
0,0.017781,9.1032,2.7164,4.6677
0,0.015148,9.0645,2.7289,4.6647
0,0.012788,9.0261,2.7414,4.662
0,0.010695,8.9876,2.7539,4.6593
0,0.0087842,8.9489,2.7666,4.6567
0,0.0070704,8.9101,2.7794,4.6543
0,0.0055548,8.8712,2.7924,4.6522
0,0.0042549,8.8323,2.8053,4.6501
0,0.0031528,8.7935,2.8184,4.6482
0,0.002276,8.7544,2.8316,4.6465
0,0.0017086,8.7152,2.8449,4.6449
0,0.0015331,8.6764,2.8581,4.6434
0,0.0018242,8.6374,2.8715,4.6421
0,0.002256,8.5986,2.8849,4.6409
0,0.0027448,8.5595,2.8984,4.6399
0,0.0032349,8.5209,2.9118,4.6392
0,0.003708,8.4822,2.9253,4.6385
0,0.0041667,8.4431,2.9391,4.6378
0,0.0046077,8.404,2.9529,4.6375
0,0.0050367,8.3646,2.9669,4.6372
0,0.0054519,8.325,2.981,4.6371
0,0.0058451,8.2855,2.9952,4.637
0,0.0062251,8.2461,3.0093,4.6372
0,0.0065891,8.2069,3.0235,4.6375
0,0.0069283,8.1676,3.0377,4.6378
0,0.0072486,8.1279,3.0522,4.6382
0,0.0075414,8.0884,3.0666,4.6388
0,0.0078008,8.0488,3.0811,4.6394
0,0.0080198,8.0091,3.0956,4.6401
0,0.0082132,7.9694,3.1102,4.6406
0,0.0083792,7.9301,3.1247,4.6413
0,0.0084838,7.8905,3.1394,4.6422
0,0.0085794,7.8507,3.1543,4.643
0,0.0086795,7.8113,3.169,4.644
0,0.0087641,7.7718,3.1839,4.6452
0,0.0088687,7.7329,3.1987,4.6465
0,0.0090514,7.6937,3.2137,4.648
0,0.0093233,7.6544,3.2288,4.6494
0,0.0096447,7.6155,3.2438,4.651
0,0.010109,7.5766,3.259,4.6527
0,0.010863,7.5372,3.2743,4.6544
0,0.011603,7.4981,3.2896,4.6562
0,0.012547,7.4586,3.3051,4.6582
0,0.013661,7.4196,3.3204,4.6602
0,0.013198,7.3807,3.3358,4.6624
0,0.012378,7.3422,3.3511,4.6644
0,0.010076,7.3038,3.3663,4.6665
0,0.014685,7.2658,3.3814,4.6686
0,0.024079,7.2281,3.3964,4.6707
0,0.067137,7.1906,3.4113,4.673
0,0.07751,7.1533,3.4262,4.6753
0,0.022894,7.116,3.4412,4.6775
0,0.024794,7.0788,3.4561,4.6798
0,0.02738,7.0417,3.4711,4.6823
0,0.032719,7.0048,3.4861,4.6848
0,0.036213,6.9681,3.501,4.6874
0,0.031389,6.9313,3.516,4.6898
0,0.02769,6.8946,3.5309,4.6924
0,0.024759,6.8581,3.5457,4.6948
0,0.021834,6.8217,3.5604,4.6973
0,0.020203,6.7859,3.575,4.6998
0,0.017781,6.7503,3.5896,4.7023
0,0.01472,6.7142,3.6043,4.7048
0,0.010593,6.6783,3.6189,4.7072
0,0.034961,6.6419,3.6336,4.7095
0,0.029948,6.6058,3.6483,4.7118
0,0.013594,6.5699,3.6629,4.7141
0,0.0079888,6.5342,3.6774,4.7165
0,0.0072965,6.498,3.692,4.7186
0,0.0071922,6.462,3.7064,4.7208
0,0.0070675,6.426,3.7209,4.7226
0,0.0066161,6.3902,3.7352,4.7246
0,0.0061751,6.3545,3.7495,4.7266
0,0.0058325,6.3188,3.7637,4.7285
0,0.005594,6.2836,3.7777,4.7304
0,0.0054566,6.2485,3.7917,4.7323
0,0.0054678,6.2133,3.8056,4.7339
0,0.0056282,6.1778,3.8196,4.7354
0,0.0059196,6.1427,3.8335,4.737
0,0.0062704,6.108,3.8472,4.7384
0,0.0066872,6.0732,3.8611,4.7399
0,0.0071631,6.0384,3.8749,4.7414
0,0.0076465,6.0036,3.8887,4.7427
0,0.0081467,5.9691,3.9025,4.744
0,0.0086614,5.9344,3.9163,4.7451
0,0.0091773,5.8996,3.9301,4.7463
0,0.0096937,5.8643,3.9441,4.7472
0,0.010201,5.8296,3.9579,4.748
0,0.010702,5.7949,3.9716,4.7487
0,0.011198,5.7596,3.9854,4.749
0,0.011681,5.7249,3.999,4.7491
0,0.012155,5.6902,4.0125,4.7492
0,0.012622,5.6561,4.0258,4.7491
0,0.013077,5.622,4.039,4.7489
0,0.013528,5.5881,4.0522,4.7485
0,0.013987,5.5541,4.0654,4.748
0,0.01445,5.52,4.0786,4.7474
0,0.014911,5.4861,4.0917,4.7465
0,0.015383,5.4523,4.1047,4.7455
0,0.015873,5.4185,4.1177,4.7444
0,0.016382,5.3844,4.1308,4.7427
0,0.016908,5.3503,4.1439,4.7408
0,0.017463,5.3162,4.1571,4.7387
0,0.018052,5.2819,4.1703,4.7365
0,0.018666,5.2477,4.1836,4.7342
0,0.019311,5.2134,4.1968,4.7317
0,0.020009,5.1789,4.2102,4.7287
0,0.020754,5.1442,4.2236,4.7255
0,0.021545,5.1094,4.237,4.7222
0,0.022402,5.0742,4.2506,4.7185
0,0.023314,5.0393,4.264,4.7143
0,0.024282,5.0043,4.2775,4.7098
0,0.0253,4.9688,4.2911,4.7047
0,0.026371,4.9334,4.3047,4.6995
0,0.027524,4.8977,4.3184,4.6936
0,0.028702,4.862,4.3321,4.6877
0,0.029914,4.8264,4.3458,4.6815
0,0.031178,4.7907,4.3596,4.675
0,0.03253,4.755,4.3734,4.6679
0,0.03387,4.7192,4.3873,4.6606
0,0.035233,4.6839,4.4009,4.653
0,0.036663,4.6485,4.4146,4.6449
0,0.038154,4.6128,4.4284,4.6362
0,0.039621,4.5771,4.4422,4.6273
0,0.0411,4.5413,4.456,4.6179
0,0.042678,4.5051,4.47,4.6077
0,0.044229,4.4691,4.4839,4.5972
0,0.045789,4.4331,4.4978,4.5861
0,0.047382,4.3973,4.5117,4.5747
0,0.048967,4.3614,4.5255,4.5629
0,0.050468,4.3255,4.5395,4.5508
0,0.051972,4.2897,4.5533,4.5383
0,0.053569,4.2539,4.5671,4.5251
0,0.055047,4.2184,4.5809,4.5116
0,0.056447,4.183,4.5946,4.4978
0,0.057909,4.1474,4.6083,4.4832
0,0.059374,4.1121,4.6219,4.4683
0,0.060671,4.0771,4.6354,4.453
0,0.061903,4.0423,4.6488,4.4375
0,0.063148,4.0076,4.6621,4.4217
0,0.064365,3.9729,4.6754,4.4052
0,0.065344,3.9387,4.6885,4.3884
0,0.066349,3.9044,4.7016,4.3707
0,0.06729,3.8706,4.7145,4.3529
0,0.068174,3.8368,4.7274,4.3343
0,0.068827,3.8033,4.7402,4.3152
0,0.069455,3.77,4.7529,4.2957
0,0.070001,3.7369,4.7655,4.2758
0,0.070357,3.704,4.7781,4.2556
0,0.070561,3.6713,4.7906,4.2349
0,0.070613,3.6391,4.8029,4.214
0,0.070585,3.6073,4.8152,4.1927
0,0.070504,3.5756,4.8273,4.1708
0,0.070045,3.5443,4.8394,4.1489
0,0.069586,3.5134,4.8513,4.1264
0,0.068996,3.4825,4.8632,4.1031
0,0.068292,3.4519,4.875,4.0797
0,0.067358,3.4218,4.8866,4.056
0,0.066299,3.3918,4.8981,4.0316
0,0.065147,3.3622,4.9096,4.007
0,0.063879,3.3328,4.9209,3.9824
0,0.062424,3.3033,4.9322,3.9567
0,0.060822,3.274,4.9435,3.9311
0,0.059155,3.2454,4.9545,3.9051
0,0.057404,3.2171,4.9654,3.8788
0,0.055612,3.1895,4.976,3.8521
0,0.053659,3.1622,4.9865,3.8255
0,0.051638,3.1351,4.9969,3.7984
0,0.049548,3.1082,5.0073,3.7709
